"Protein","estimate","std_error","statistic","pvalue","Padj","mean_diabetes_nonDN","mean_diabetes_DN"
"ROBO2",0.0364216868717445,0.0201106966035696,1.81106043165505,0.0704323632433252,0.260510589110122,-0.00424427480916031,0.0428618604651163
"ELN",0.0583607085572175,0.0323255045259605,1.80540750757187,0.0713731773967751,0.263656667956229,-0.0373663343558282,0.0218931318681319
"NPTX1",-0.0655391388254101,0.0363472161380384,-1.80314053699484,0.0716707280065638,0.264402381618231,-0.000567008985879332,-0.0554370892018779
"TXNDC5",0.104112103071394,0.0577572554644002,1.80258051104186,0.0717560193782536,0.264402381618231,0.132646055979644,0.236822325581395
"ANPEP",0.0454074799591679,0.0252171635630188,1.80065770861551,0.0720620382217889,0.265195561314946,0.0591608751608752,0.101497429906542
"CLEC7A",0.0994596580833639,0.0552553827665095,1.79999944084446,0.0721617268001879,0.265228384541068,-0.056923921319797,0.0500513824884793
"DAND5",-0.0896508302133975,0.0498676668679668,-1.79777470742242,0.0725868740785397,0.266455836755644,0.00969606918238993,-0.081735632183908
"RPGR",-0.0591018526153579,0.0329108927678821,-1.79581432300237,0.0728943588651853,0.266996296025889,0.0243054773082942,-0.0348475
"VAT1",0.0296244969815972,0.0165012359424437,1.79528958224266,0.0729168529187747,0.266996296025889,-0.0207802872062663,0.0115070093457944
"CBX2",0.0656992543186678,0.0366206561528238,1.79404907559532,0.0731781827992451,0.267617834967953,0.0487709247648903,0.114638352272727
"ENTR1",0.114303587008733,0.0637547503690741,1.79286384696094,0.073366336962268,0.267970545754684,0.279308203125,0.379665536723164
"MANSC4",0.106276308382834,0.0593932280448741,1.78936743937436,0.0739291713130868,0.269689186737627,0.051846473354232,0.152957670454545
"CCL18",0.111663751874141,0.0624835924177485,1.78708917898937,0.0742349184409979,0.270466872424683,0.156375163826999,0.260077358490566
"DIPK1C",-0.0597514275869636,0.0334621960960899,-1.78563975345138,0.0745293440405072,0.27120142376882,0.0293976525821596,-0.0283427777777778
"PGA4",0.121263811468847,0.067936777647221,1.78495088622749,0.0746343963093566,0.271245903004901,0.0239306574923547,0.133060833333333
"HLA-A",0.0510323909331184,0.0286098431150234,1.7837354342681,0.0748319419825834,0.271626005556657,-0.0189374233128834,0.0302206043956044
"STX8",0.0739218215599822,0.0414655613770868,1.78272810267149,0.0749387939663204,0.271676372170705,0.100086053984576,0.17635619047619
"TINAGL1",0.0350628577566474,0.0196788135574549,1.78175669250978,0.0750956877412519,0.271907806170927,-0.00130757381258023,0.0305871495327103
"F13B",0.0384133503902568,0.0215669268860564,1.78112304053351,0.0752593051543598,0.272162982253762,-0.0301682098765432,0.00845956284153006
"TFPI2",0.0618408656822654,0.0347615952040304,1.77899964944921,0.0755456602052566,0.272860839455822,0.032165306122449,0.110393427230047
"FGF3",0.0418689988871066,0.0235663533964278,1.77664308867799,0.0760041045291251,0.273970779317611,0.0197044811320755,0.0592698275862069
"WDR46",0.0585082698909474,0.0329371408324132,1.7763615302446,0.0760404866620748,0.273970779317611,0.0403709104938272,0.0997040760869565
"SELP",0.0864239167821919,0.0487202152456883,1.77388208049513,0.0763899862635216,0.274891058943362,0.139268292682927,0.215296976744186
"HJV",0.0689799667577891,0.0388924454156286,1.77360837099922,0.0764945642412033,0.274928802844768,0.135829371165644,0.206822802197802
"TYRO3",0.0429769430190545,0.0242479623808662,1.77239399929815,0.0766363568105757,0.275100042506759,0.020031858974359,0.064916976744186
"NIT1",0.0674035825769761,0.0380495851566268,1.77146695028387,0.0768576437088755,0.275555871064214,-0.0489521875,0.010974011299435
"PHYKPL",0.06849473480865,0.038736625350765,1.76821636341374,0.0774011105625041,0.276825024557695,0.088849842519685,0.154732122905028
"TOMM20",0.114922805224561,0.0649915400905782,1.76827330240819,0.0773825189367608,0.276825024557695,0.195508588957055,0.314182967032967
"MKI67",-0.0670577748433048,0.0379469998029747,-1.76714299395148,0.0775826619914603,0.277135132443823,0.0836295597484277,0.0140609195402299
"DUT",0.156773980536088,0.088821155941209,1.76505224318244,0.0779226843105767,0.278009870031142,0.182149384615385,0.347451630434783
"GH1",-0.268644955003755,0.152403709370268,-1.76271926788263,0.0782560509057751,0.27885875700814,-0.353871025641026,-0.518302790697674
"TNFSF14",0.08469689823999,0.0481029355666193,1.76074281626099,0.0785934913737917,0.279720075267015,0.159858903225806,0.251584285714286
"GUK1",-0.0585216050089059,0.0332770035533021,-1.75862003065173,0.0790196566799565,0.280894691993714,0.0166526645768025,-0.0417659090909091
"F10",0.0399226137542638,0.022721776543202,1.75701990900038,0.0792830984766063,0.281488716584014,0.0153463302752294,0.0605261111111111
"CEACAM8",0.0801464320769268,0.0456441736342475,1.75589622279396,0.0794226937815477,0.281642125278741,0.100564520367937,0.162178095238095
"PGR",-0.141541390718122,0.0806473202527725,-1.75506625979003,0.0796278770645764,0.2820274627669,0.270259827044025,0.127815804597701
"KCTD5",0.0685723918348461,0.0391115835330213,1.75325020468556,0.0799322480736068,0.282420832975912,0.160477596899225,0.224756944444444
"TMED4",-0.0989181384612466,0.0564134648429906,-1.75344908767002,0.0799031745634805,0.282420832975912,0.137160344827586,0.0369380681818182
"SPINK6",0.0799360621370931,0.045639738963743,1.75145747876857,0.0801746160175868,0.282935057975107,0.039219220945083,0.0978529816513762
"AREG",0.067133391005159,0.0384234433633843,1.74719871850772,0.0809173875378457,0.284466811370587,0.170658812010444,0.237308644859813
"MUC13",0.0877135542436733,0.0501979736583006,1.74735248957941,0.0808929838173617,0.284466811370587,0.252513403416557,0.333688679245283
"RPE",0.11041762904769,0.0631407080660603,1.74875500179958,0.0807107670401807,0.284466811370587,0.0830891509433962,0.194757458563536
"SLAMF8",0.0829237479232689,0.0474732982966838,1.74674503138665,0.0809980790760878,0.284466811370587,0.0579331151832461,0.132706666666667
"LRCH4",0.101840194513506,0.0583160881316599,1.74634818240178,0.0811295390854947,0.28458645042955,0.183283934169279,0.285716193181818
"IGDCC3",-0.0757137718855125,0.0433930790215214,-1.74483520397253,0.0813909431796221,0.284819564036953,0.066860046728972,-0.00805852272727273
"OSTN",-0.0725788420878119,0.0415833739401015,-1.7453812716678,0.0812953813094788,0.284819564036953,0.0929668231611894,0.0171736111111111
"LTB",0.0491648534614798,0.0281878313422024,1.74418715879965,0.0814975367454507,0.284851438241874,0.00391342592592593,0.0596641304347826
"CCL13",0.102388675581972,0.0588547492010787,1.73968417114748,0.0822221607087483,0.286698273974896,0.141421129441624,0.24053125
"IDI2",0.0726238027907624,0.0417349209726696,1.74012076932698,0.0821552859270845,0.286698273974896,0.157450065703022,0.20777358490566
"BRDT",-0.0541103803099731,0.0311593483818184,-1.73656970123119,0.0828433434314348,0.288519963655128,0.0176034482758621,-0.0358096590909091
"TIE1",0.0643311796227127,0.0370805537596916,1.73490342241447,0.0830644857467884,0.288945746847757,-0.0455229508196721,0.0204722222222222
"CCL23",0.0660063434036282,0.0380810085642278,1.73331395076633,0.0833503035791056,0.289427076299562,-0.0284803821656051,0.0337837264150943
"PEBP1",0.0837809622025848,0.0483589476456579,1.73248108739826,0.0835000086654794,0.289427076299562,0.115369062901155,0.192933098591549
"SEZ6",-0.0452462103594213,0.0261084474090119,-1.73301037976711,0.0834720756744124,0.289427076299562,-0.0312836463223787,-0.073285
"PDP1",-0.0813866840382832,0.0470757555885252,-1.72884498657142,0.0841550300875517,0.291351893265197,0.115690314136126,0.0410435714285714
"GLT8D2",-0.0719617918178096,0.0416395787502213,-1.72820652796414,0.0842697773185069,0.291403892691926,0.0887282522996058,0.022477358490566
"CHCHD6",0.0423632504262484,0.0246065032489975,1.72162822151393,0.0855103877854938,0.294180095442254,0.0870508487654321,0.124711413043478
"FUOM",0.10621993707941,0.0616874678269412,1.72190463997324,0.0854685658868906,0.294180095442254,0.48953937007874,0.58566312849162
"IGF1R",0.0348674729114007,0.0202587231704584,1.72110910534801,0.0855479355934227,0.294180095442254,0.0398943211488251,0.0680278037383178
"SERPINA5",0.0469747878211282,0.0272905488539862,1.72128409994462,0.0855760031231745,0.294180095442254,0.0967117418351477,0.141931593406593
"SMNDC1",0.100053637089604,0.0580547872005733,1.72343474008318,0.0851823542845125,0.294180095442254,0.174956,0.268664402173913
"RGL2",0.082682220104786,0.0480716270632428,1.71997964612285,0.085816701746274,0.294660872506008,0.0504779874213836,0.131061049723757
"PSME1",0.0531353525267515,0.0309242424339503,1.71824265833644,0.0860685434446003,0.295178737024791,0.071928978007762,0.119776428571429
"CA1",0.0892118733082799,0.0519946495027518,1.7157894929854,0.0865212199706026,0.296036305332671,0.0735072368421053,0.136994285714286
"DEFB104A_DEFB104B",0.0724259957578976,0.0421981566929657,1.7163307934247,0.0864819760992808,0.296036305332671,0.0755644080996885,0.122068465909091
"AIFM1",0.154194142455948,0.0899879149308639,1.71349833557553,0.0869394241990073,0.296395701111912,0.403674672774869,0.552722769953052
"CEACAM1",0.0362474382116786,0.0211491840236919,1.71389298854619,0.0868607733975578,0.296395701111912,0.0270867007672634,0.061046261682243
"GPR158",-0.0507904005276213,0.0296448940712308,-1.71329337205868,0.0870320025852227,0.296395701111912,-0.0450782208588957,-0.0901637362637363
"TTF2",0.0713152613864742,0.0415873905420479,1.71482895312629,0.0867567345403845,0.296395701111912,0.0442952269170579,0.1182025
"ESR1",-0.0763265620361869,0.0447402222861338,-1.70599425161646,0.0883943973035386,0.300367611084741,0.0861138364779874,0.00902298850574713
"LRPAP1",0.0814919114533859,0.0477805056814542,1.70554727898195,0.0884038827970148,0.300367611084741,0.16980082697201,0.249642558139535
"GJA8",-0.081579491742594,0.0478569671613448,-1.70465235432821,0.0886422790661346,0.300827804217474,0.0867881289308176,0.0069717877094972
"KLK1",-0.192108776863972,0.11280494276296,-1.7030173692624,0.0888812508063611,0.301288880343605,0.425679198966408,0.229135849056604
"NCAM1",-0.0490812705568065,0.028876416286811,-1.69970089325883,0.0895013258005883,0.303039251436059,-0.00842387676508344,-0.0773790697674419
"TPSAB1",0.0759730678774181,0.0447566476057452,1.6974700282884,0.0899186681032653,0.304099940043682,0.0310859137055838,0.101317050691244
"CHP1",0.0942433095118998,0.0557759804438788,1.68967553348034,0.0914729605158657,0.307369786535256,-0.0113845794392523,0.0744298295454545
"CNTN5",-0.0560045849902155,0.0331419326365916,-1.68984065004048,0.0913742338334937,0.307369786535256,-0.114554241645244,-0.150920187793427
"GATA3",-0.0374714155145726,0.02217855464105,-1.68953370140799,0.0915015413990624,0.307369786535256,-0.0134903301886792,-0.0516977653631285
"HEPACAM2",-0.0633997457306314,0.0374854801700994,-1.69131475555174,0.0911521001423935,0.307369786535256,-0.00725668202764977,-0.0730672131147541
"IFNL1",0.0664764628220053,0.039368284792143,1.68857909794618,0.0916218631321726,0.307369786535256,0.0346359395532194,0.0957537735849057
"LRTM2",-0.0421233792527464,0.0249394555185481,-1.68902561731623,0.0915901073551133,0.307369786535256,-0.0497640337423313,-0.0856197802197802
"VCPKMT",0.119609789265636,0.0708055399123664,1.68927162215941,0.0915517534614651,0.307369786535256,0.127313050314465,0.250213407821229
"IQGAP2",0.0803117863180776,0.0475928052774321,1.68747746324086,0.0918310929704378,0.307406319697323,0.139960378590078,0.218528738317757
"SAT2",0.111442259082971,0.0660301535475164,1.68774799232861,0.0918431612237382,0.307406319697323,0.198223506289308,0.302963812154696
"AKR1B10",0.110613824675713,0.0655930093402291,1.68636605925431,0.092108033831901,0.30794013141512,0.237318075117371,0.338525833333333
"ANGPTL7",0.0575302850986794,0.0343200318840365,1.67628880104388,0.0939951486644455,0.313174258149954,0.138321775223499,0.183980963302752
"FGA",0.0470470625946105,0.0280474641862049,1.67740877686014,0.0938474219416459,0.313174258149954,0.0562010252365931,0.116940384615385
"IL15",0.047713418163433,0.0284553714350077,1.67678071862147,0.0939029912492588,0.313174258149954,0.00616426735218509,0.0540847619047619
"FOLR3",0.281362005953004,0.168031415845888,1.67446072233932,0.0943552924940827,0.31401613287894,-2.39741067774936,-2.12189976635514
"F2R",0.0798557478898972,0.0477988333545394,1.67066311634808,0.0951036738397038,0.316146683685568,0.0676815923566879,0.154274170616114
"EIF4G1",0.138432393310197,0.0829683925912531,1.66849554374507,0.0955301231329239,0.31720343158455,0.0584060279187817,0.203144930875576
"DNAJB1",0.122914285237808,0.0737762828587575,1.66604063629938,0.096026203225673,0.317767345215647,0.12762865535248,0.244346962616822
"PLSCR3",0.0774441157707489,0.046466341222879,1.66667126639653,0.0959575225798173,0.317767345215647,0.0915703846153846,0.17619262295082
"TFF3",0.0594549356157232,0.0356842409258355,1.66613984417636,0.0960041558134622,0.317767345215647,0.0791085381630013,0.148632943925234
"PRTN3",0.0777242398385053,0.0467328050710161,1.66316230580197,0.0966108299289972,0.319340322457613,0.0607892328398385,0.141340865384615
"SERPINC1",-0.0222735553303065,0.0133958081621354,-1.66272576172485,0.0967448890326569,0.319422108195959,-0.0239194615384615,-0.0389714673913043
"WIF1",-0.0497058752040527,0.0299419064228101,-1.66007716750415,0.0972133862024334,0.32060667548929,-0.135076117496807,-0.17430504587156
"F11R",0.0790994591178556,0.0476769101725347,1.65907267965999,0.0974185234567082,0.320920998354568,0.143341848523748,0.22841220657277
"ADGRG2",-0.041239152048111,0.0248883674667263,-1.65696492963005,0.0978430937155454,0.321594510502614,-0.13969108974359,-0.161453023255814
"ERBB3",0.0288373258623912,0.0173981583540922,1.6574930102075,0.0977379456416307,0.321594510502614,-0.00757997432605905,0.0364011848341232
"ERVV-1",-0.0593180075038489,0.0358442166801086,-1.65488363250429,0.0983354897075855,0.322849776320859,0.0519809561128527,-0.00213125
"ORM1",0.0302466349683943,0.018296915374036,1.65310022755614,0.098688627907201,0.323282702628746,0.00859861963190184,0.0444340659340659
"SMS",0.0961739277673185,0.0581748427416057,1.65318758478631,0.0986782801855692,0.323282702628746,0.124271884735202,0.223121875
"MMP8",0.107422424727269,0.0650401795986602,1.65163173579986,0.0989245440289961,0.323686603741188,0.201971246819338,0.301075813953488
"PODXL2",0.0418459769709657,0.0253442842138721,1.65110115629391,0.0990334783520267,0.323686603741188,-0.0984426751592357,-0.0580679906542056
"TAGLN3",-0.0757121602365635,0.0459257716737402,-1.64857676806016,0.0996216668947166,0.325245263314371,-0.0168823899371069,-0.0906737430167598
"BPIFB1",-0.0971836549916906,0.0589980942144224,-1.64723380112054,0.0998263810671987,0.325549872185664,-0.256029272959184,-0.323053990610329
"PROCR",-0.0412841128343757,0.0250810186523385,-1.64603014760433,0.100145475894748,0.326226399737407,0.0155243730407524,-0.0256553977272727
"TIMP4",0.0584477855479463,0.0355331965046446,1.64487834749982,0.100312996760462,0.326408214403196,-0.0772249037227214,0.00116103286384977
"SELENOP",-0.0324933528727552,0.0197752563053471,-1.64313181943281,0.100733037849961,0.327324650496698,0.00574310872894334,-0.0281989130434783
"TNFRSF17",0.0573543686212394,0.0349132109984594,1.64276979919636,0.100818680851139,0.327324650496698,-0.0191126771653543,0.0338667597765363
"CDH15",0.112859382102835,0.0689244298993998,1.63743657027793,0.101856430937809,0.330326849278888,0.647330306905371,0.679132710280374
"NAGPA",0.0319915121073081,0.0195513343496526,1.63628279968915,0.102168875106592,0.330972786099182,0.0828263779527559,0.115993016759777
"HDGFL2",0.0887959203263272,0.0543053843264866,1.63512184708024,0.102402667337465,0.331362784008941,0.165877726574501,0.259103278688525
"CEACAM16",0.112685328846896,0.0689587147347945,1.63409844977923,0.102617391486321,0.331548261294354,0.0554601538461538,0.194836413043478
"TSPAN7",-0.135489516196398,0.0829317126142426,-1.63374795871669,0.102698465377682,0.331548261294354,0.28163691588785,0.137411931818182
"UBAC1",0.0482192954092307,0.0295288045585749,1.63295792464542,0.102800384918783,0.331548261294354,0.02818772845953,0.0683616822429906
"USP25",0.0970977457359704,0.0594988943849205,1.63192521037129,0.10307547591202,0.332068953268934,0.0737763888888889,0.177195108695652
"GAS6",0.0366088200246626,0.0224496728901896,1.63070616679945,0.103268170910674,0.33232334295263,0.0239270992366412,0.0675958139534884
"KLK11",0.0436539590816833,0.0268198072452068,1.6276760933651,0.103912739378332,0.333662664245588,-0.00532175866495507,0.0298384433962264
"PRG3",0.0691484543236162,0.042463952916581,1.62840361234047,0.103816995715839,0.333662664245588,-0.0835539573820396,-0.0207295580110497
